id,year,mag,magType,energy_proxy_J
usb000kdj3,2013,5.6,mwb,15848931924611.11
usb000kdj6,2013,5.7,mww,22387211385683.47
usb000kemb,2013,6.8,mww,1000000000000000.0
usb000khbc,2013,6.6,mww,501187233627271.44
usb000khl5,2013,5.6,mwc,15848931924611.11
usb000khrf,2013,5.5,mwb,11220184543019.652
usb000kimr,2013,5.5,mww,11220184543019.652
usb000kj1z,2013,6.0,mwb,63095734448019.43
usc000km1j,2013,5.5,mww,11220184543019.652
usc000kmfw,2013,6.7,mww,707945784384140.2
usc000kn4n,2013,7.1,mww,2818382931264449.0
usc000kp6n,2013,5.5,mwb,11220184543019.652
usc000kqkf,2013,5.9,mww,44668359215096.53
usc000kr9e,2013,5.8,mww,31622776601683.793
usc000kr9k,2013,6.2,mww,125892541179417.14
usc000ksdy,2013,6.3,mww,177827941003892.28
usb000kqnc,2013,6.6,mww,501187233627271.44
usb000krjt,2013,6.0,mww,63095734448019.43
usb000krlz,2013,6.2,mww,125892541179417.14
usb000krm5,2013,5.7,mwc,22387211385683.47
usb000krul,2013,5.8,mww,31622776601683.793
usb000ks0p,2013,5.6,mwb,15848931924611.11
usb000ks1g,2013,5.9,mww,44668359215096.53
usb000ks54,2013,5.5,mww,11220184543019.652
usb000ku2v,2013,5.7,mww,22387211385683.47
usb000kukj,2013,5.5,mwb,11220184543019.652
usb000kv0r,2013,5.5,mwc,11220184543019.652
usb000kv5k,2013,5.5,mwb,11220184543019.652
usb000kvca,2013,5.6,mww,15848931924611.11
usb000kvke,2013,5.6,mwb,15848931924611.11
usb000kw1x,2013,6.4,mww,251188643150959.25
usb000kwl1,2013,5.8,mww,31622776601683.793
usb000kxhr,2013,6.1,mww,89125093813374.4
usb000kypf,2013,5.5,mwb,11220184543019.652
usb000kznc,2013,6.9,mww,1412537544622761.2
usb000kzst,2013,5.5,mwb,11220184543019.652
usb000kztl,2013,5.7,mwb,22387211385683.47
usb000kzuj,2013,5.5,mwb,11220184543019.652
usb000kzwy,2013,5.5,mwc,11220184543019.652
usb000l0gq,2013,7.7,mww,2.2387211385683468e+16
usb000l1hk,2013,5.6,mww,15848931924611.11
usb000l219,2013,6.0,mww,63095734448019.43
usb000l22e,2013,5.9,mww,44668359215096.53
usb000l25i,2013,6.0,mww,63095734448019.43
usb000l2j8,2013,5.7,mwb,22387211385683.47
usb000l2rk,2013,5.5,mwb,11220184543019.652
usb000l43r,2013,5.6,mwb,15848931924611.11
usb000l4ju,2013,5.5,mww,11220184543019.652
usb000l4lf,2013,5.8,mww,31622776601683.793
usb000l51g,2013,6.5,mww,354813389233576.06
usb000l5z1,2013,6.0,mww,63095734448019.43
usb000l5zn,2013,7.0,mww,1995262314968882.8
usb000l633,2013,6.0,mwc,63095734448019.43
usb000l6bt,2013,5.5,mwb,11220184543019.652
usb000l6rl,2013,5.5,mwb,11220184543019.652
usb000l7nt,2013,5.8,mwb,31622776601683.793
usb000l8mb,2013,6.4,mww,251188643150959.25
usb000l8n7,2013,5.5,mww,11220184543019.652
usb000l8pb,2013,6.0,mww,63095734448019.43
usb000l90p,2013,5.6,mww,15848931924611.11
usb000l96n,2013,5.5,mwb,11220184543019.652
usb000layi,2013,5.6,mwb,15848931924611.11
usb000lb85,2013,5.7,mww,22387211385683.47
usb000lds9,2013,6.0,mww,63095734448019.43
usc000ljv7,2013,5.6,mwb,15848931924611.11
usc000lkgy,2013,5.5,mwb,11220184543019.652
usc000llbc,2013,5.5,mwb,11220184543019.652
usc000llfs,2013,5.8,mww,31622776601683.793
usc000lm19,2013,5.5,mww,11220184543019.652
usc000lm7a,2013,5.7,mwb,22387211385683.47
usc000lmmc,2013,6.2,mww,125892541179417.14
usc000lnj6,2013,5.7,mwb,22387211385683.47
usc000lpah,2013,5.5,mwb,11220184543019.652
usc000lpdm,2013,5.5,mwb,11220184543019.652
usc000lpw9,2013,5.5,mwb,11220184543019.652
usc000lpxm,2013,5.6,mwb,15848931924611.11
usc000lq71,2013,5.6,mwb,15848931924611.11
usc000lq86,2013,5.8,mww,31622776601683.793
usc000lt6s,2013,5.6,mwb,15848931924611.11
usc000ltax,2013,5.9,mww,44668359215096.53
usc000ltdl,2013,5.8,mww,31622776601683.793
usc000ltdn,2013,5.9,mww,44668359215096.53
usc000lte5,2013,5.6,mwc,15848931924611.11
usc000ltnq,2013,5.5,mww,11220184543019.652
usc000ltqk,2013,5.7,mww,22387211385683.47
usc000luwe,2013,5.7,mww,22387211385683.47
usc000lvb5,2014,6.5,mww,354813389233576.06
usc000lwmk,2014,5.7,mww,22387211385683.47
usc000lwp7,2014,5.5,mwb,11220184543019.652
usc000lx2l,2014,5.5,mwb,11220184543019.652
usc000lyi1,2014,5.7,mwb,22387211385683.47
usc000lykc,2014,5.7,mww,22387211385683.47
usc000lz8g,2014,5.8,mww,31622776601683.793
usc000lzsc,2014,5.6,mww,15848931924611.11
usc000m0xb,2014,5.5,mwb,11220184543019.652
usc000m1w9,2014,6.4,mww,251188643150959.25
usb000m225,2014,5.5,mwb,11220184543019.652
usb000m4i4,2014,6.1,mww,89125093813374.4
usb000m5ge,2014,6.1,mww,89125093813374.4
usb000m635,2014,5.5,mwc,11220184543019.652
usb000m668,2014,5.6,mwb,15848931924611.11
usb000m6hr,2014,5.5,mwb,11220184543019.652
usb000m6jc,2014,5.8,mww,31622776601683.793
usb000m6jk,2014,5.7,mwc,22387211385683.47
usb000m7wd,2014,6.1,mww,89125093813374.4
usb000m8ch,2014,6.1,mww,89125093813374.4
usb000m8x1,2014,5.6,mwb,15848931924611.11
usc000mcj6,2014,5.6,mwb,15848931924611.11
usc000mcsn,2014,5.6,mww,15848931924611.11
usc000mf4j,2014,6.1,mww,89125093813374.4
usc000mfe4,2014,5.7,mww,22387211385683.47
usc000mfm0,2014,6.5,mww,354813389233576.06
usc000mfuh,2014,6.0,mww,63095734448019.43
usc000mfvh,2014,5.6,mww,15848931924611.11
usc000mgma,2014,5.8,mww,31622776601683.793
usc000mij1,2014,5.9,mww,44668359215096.53
usc000miql,2014,5.5,mwb,11220184543019.652
usc000miyu,2014,5.5,mwb,11220184543019.652
usc000mjye,2014,6.5,mww,354813389233576.06
usc000ml4s,2014,5.7,mww,22387211385683.47
usc000mlk4,2014,6.0,mww,63095734448019.43
usc000mmb5,2014,5.5,mwb,11220184543019.652
usc000mnvj,2014,6.9,mww,1412537544622761.2
usc000mnzc,2014,5.6,mww,15848931924611.11
usc000mp97,2014,5.6,mww,15848931924611.11
usc000mqd1,2014,5.6,mww,15848931924611.11
usc000mruf,2014,5.5,mww,11220184543019.652
usc000msj8,2014,5.6,mwc,15848931924611.11
usc000mskt,2014,6.5,mww,354813389233576.06
usc000mslg,2014,5.8,mwc,31622776601683.793
usc000mt6q,2014,5.9,mww,44668359215096.53
usc000mwta,2014,5.5,mwb,11220184543019.652
usc000mxls,2014,5.6,mww,15848931924611.11
usc000mxn0,2014,5.6,mwb,15848931924611.11
usc000mxmh,2014,5.5,mwc,11220184543019.652
usc000mxmu,2014,5.5,mwc,11220184543019.652
usc000myqq,2014,6.1,mww,89125093813374.4
usb000mzef,2014,6.2,mww,125892541179417.14
usb000mzlz,2014,5.8,mww,31622776601683.793
usb000mzmn,2014,6.5,mww,354813389233576.06
usb000mzqn,2014,6.0,mww,63095734448019.43
usb000n0mp,2014,5.7,mww,22387211385683.47
usb000n1ex,2014,6.3,mww,177827941003892.28
usb000n1mk,2014,5.6,mwb,15848931924611.11
usc000n3qp,2014,5.6,mww,15848931924611.11
usc000n4rt,2014,5.7,mww,22387211385683.47
usc000n62j,2014,5.6,mww,15848931924611.11
usc000n65q,2014,5.8,mww,31622776601683.793
nc72182046,2014,6.8,mw,1000000000000000.0
usc000n6px,2014,5.9,mww,44668359215096.53
usc000n7bm,2014,6.4,mww,251188643150959.25
usc000n8ez,2014,6.1,mww,89125093813374.4
usc000n9h2,2014,5.6,mww,15848931924611.11
usc000nabv,2014,6.3,mww,177827941003892.28
usc000nah5,2014,5.5,mww,11220184543019.652
usc000nb99,2014,5.5,mww,11220184543019.652
usc000nbsx,2014,5.5,mwb,11220184543019.652
usc000ncbl,2014,6.1,mww,89125093813374.4
usc000nd0c,2014,6.3,mww,177827941003892.28
usc000ndnj,2014,6.7,mww,707945784384140.2
usc000ndw9,2014,6.4,mww,251188643150959.25
usc000ne4m,2014,5.8,mwb,31622776601683.793
usc000ng3t,2014,5.8,mww,31622776601683.793
usc000ngbm,2014,5.8,mww,31622776601683.793
usc000ngte,2014,5.8,mww,31622776601683.793
usc000ngya,2014,5.8,mww,31622776601683.793
usc000nhe7,2014,5.5,mww,11220184543019.652
usc000nitp,2014,5.6,mww,15848931924611.11
usc000nj7v,2014,5.8,mww,31622776601683.793
usc000njrq,2014,6.4,mww,251188643150959.25
usc000nl0m,2014,6.2,mww,125892541179417.14
usc000nl19,2014,5.6,mww,15848931924611.11
usc000nlq5,2014,5.9,mwb,44668359215096.53
usc000nm96,2014,6.3,mww,177827941003892.28
usc000nmvq,2014,5.7,mww,22387211385683.47
usc000nmwm,2014,5.6,mww,15848931924611.11
usc000nn3h,2014,5.7,mww,22387211385683.47
usc000nqnq,2014,6.3,mww,177827941003892.28
usc000nqxt,2014,5.5,mww,11220184543019.652
usc000nsgk,2014,6.0,mww,63095734448019.43
usc000nu2x,2014,5.7,mww,22387211385683.47
usc000numx,2014,5.6,mww,15848931924611.11
usc000nunk,2014,5.5,mww,11220184543019.652
usc000nvs8,2014,5.9,mww,44668359215096.53
usc000nxi1,2014,5.6,mww,15848931924611.11
usc000nxit,2014,5.6,mww,15848931924611.11
usc000nzvd,2014,8.2,mww,1.258925411794161e+17
usc000nzwm,2014,6.9,mww,1412537544622761.2
usc000p08t,2014,5.5,mwr,11220184543019.652
usc000p11f,2014,6.0,mww,63095734448019.43
usc000p20r,2014,5.5,mwb,11220184543019.652
usc000p26f,2014,6.5,mww,354813389233576.06
usc000p27i,2014,7.7,mww,2.2387211385683468e+16
usc000p2cs,2014,6.4,mww,251188643150959.25
usc000p2la,2014,5.7,mwb,22387211385683.47
usc000p4a9,2014,6.3,mww,177827941003892.28
usc000p4ty,2014,6.0,mww,63095734448019.43
usc000p5r9,2014,5.6,mww,15848931924611.11
usc000p66r,2014,5.6,mwb,15848931924611.11
usc000p8us,2014,5.7,mww,22387211385683.47
usc000palw,2014,5.6,mww,15848931924611.11
usb000qllq,2014,5.6,mwc,15848931924611.11
usc000pfd3,2014,5.8,mwb,31622776601683.793
usd0003cqx,2014,6.1,mww,89125093813374.4
usc000pfgr,2014,6.2,mww,125892541179417.14
usc000pft9,2014,7.1,mww,2818382931264449.0
usc000pfuy,2014,6.5,mww,354813389233576.06
usc000pg0h,2014,5.7,mwc,22387211385683.47
usc000pg3s,2014,5.7,mww,22387211385683.47
usc000pgsi,2014,6.6,mww,501187233627271.44
usc000phaj,2014,6.1,mww,89125093813374.4
usc000phmh,2014,5.8,mww,31622776601683.793
usc000phx5,2014,7.6,mww,1.5848931924611108e+16
usc000pimf,2014,5.6,mwc,15848931924611.11
usc000pimj,2014,5.7,mwb,22387211385683.47
usc000pipx,2014,5.5,mww,11220184543019.652
usc000piqj,2014,7.4,mww,7943282347242854.0
usc000pish,2014,6.6,mww,501187233627271.44
usc000pjm1,2014,5.8,mwb,31622776601683.793
usc000pjp0,2014,5.6,mwb,15848931924611.11
usb000pkxl,2014,6.8,mww,1000000000000000.0
usb000pl8s,2014,5.6,mwb,15848931924611.11
usb000pngz,2014,5.8,mwb,31622776601683.793
usb000ppk1,2014,5.6,mww,15848931924611.11
usb000pnw2,2014,6.2,mww,125892541179417.14
usb000pptc,2014,6.1,mww,89125093813374.4
usb000pq41,2014,7.2,mww,3981071705534985.5
ak0144yx0r4n,2014,5.7,mw,22387211385683.47
ak0144yx3dwz,2014,5.7,mw,22387211385683.47
usb000pqfe,2014,5.8,mwc,31622776601683.793
usb000pqwe,2014,6.6,mww,501187233627271.44
usb000pr89,2014,7.5,mww,1.1220184543019652e+16
usb000prk0,2014,5.8,mww,31622776601683.793
usb000prps,2014,5.5,mwc,11220184543019.652
usb000prqv,2014,6.2,mww,125892541179417.14
usb000prru,2014,5.9,mwc,44668359215096.53
usb000prti,2014,5.8,mww,31622776601683.793
usb000psg4,2014,5.6,mww,15848931924611.11
usb000pt65,2014,5.6,mwb,15848931924611.11
usb000px6r,2014,6.5,mww,354813389233576.06
usb000py4w,2014,5.9,mww,44668359215096.53
usb000q0wi,2014,5.7,mwc,22387211385683.47
usb000q0ag,2014,6.1,mww,89125093813374.4
usb000q5dt,2014,5.7,mwb,22387211385683.47
usb000q66s,2014,6.6,mww,501187233627271.44
usb000q6ba,2014,5.9,mww,44668359215096.53
usb000q6w3,2014,5.6,mwb,15848931924611.11
usb000q6wt,2014,5.7,mww,22387211385683.47
usb000q6x6,2014,5.6,mww,15848931924611.11
ak0145nk7efh,2014,5.7,mw,22387211385683.47
usb000q81w,2014,5.6,mww,15848931924611.11
usb000q98a,2014,6.6,mww,501187233627271.44
usb000q98e,2014,6.3,mww,177827941003892.28
usb000q9sv,2014,6.0,mww,63095734448019.43
usb000qack,2014,6.1,mww,89125093813374.4
usb000qcg4,2014,6.3,mww,177827941003892.28
usb000qcqe,2014,6.0,mww,63095734448019.43
usb000qea2,2014,6.4,mww,251188643150959.25
usb000qfct,2014,5.9,mww,44668359215096.53
usb000qgt2,2014,6.0,mww,63095734448019.43
ak0145z8amwh,2014,5.8,mw,31622776601683.793
usb000qhf5,2014,5.9,mww,44668359215096.53
usb000qhnh,2014,5.8,mww,31622776601683.793
usb000qi18,2014,5.6,mww,15848931924611.11
usb000qjhh,2014,6.5,mww,354813389233576.06
usb000qk64,2014,6.5,mww,354813389233576.06
usb000qlti,2014,5.6,mww,15848931924611.11
usb000qn2z,2014,6.1,mww,89125093813374.4
usb000qngw,2014,6.3,mww,177827941003892.28
usb000qniy,2014,6.3,mww,177827941003892.28
usb000qqbk,2014,5.5,mww,11220184543019.652
usb000qqlq,2014,5.9,mww,44668359215096.53
usb000qrc9,2014,5.5,mww,11220184543019.652
usb000qsby,2014,5.6,mww,15848931924611.11
usb000qsfc,2014,5.7,mww,22387211385683.47
usb000qsz7,2014,5.5,mwb,11220184543019.652
usb000qt4i,2014,5.7,mwc,22387211385683.47
usb000qt4l,2014,6.0,mww,63095734448019.43
usb000qt7u,2014,5.6,mwb,15848931924611.11
usb000qt9y,2014,5.6,mwc,15848931924611.11
usb000qteu,2014,5.5,mwb,11220184543019.652
usb000qu45,2014,5.8,mww,31622776601683.793
usb000qu81,2014,5.5,mwb,11220184543019.652
usb000qvt4,2014,5.7,mww,22387211385683.47
usb000qxnd,2014,5.6,mww,15848931924611.11
usb000qxx2,2014,5.8,mww,31622776601683.793
usb000qy82,2014,6.0,mww,63095734448019.43
usb000qzb9,2014,5.5,mwb,11220184543019.652
usb000r1y6,2014,5.8,mww,31622776601683.793
usb000r209,2014,5.7,mww,22387211385683.47
usb000r26g,2014,5.5,mwc,11220184543019.652
usb000r2gj,2014,5.7,mww,22387211385683.47
usb000r2hc,2014,6.9,mww,1412537544622761.2
usb000r2j9,2014,5.9,mwc,44668359215096.53
usc000r8xg,2014,5.9,mww,44668359215096.53
usc000r91r,2014,5.5,mwc,11220184543019.652
usc000r948,2014,5.7,mww,22387211385683.47
usc000r94c,2014,5.6,mww,15848931924611.11
usc000r9g2,2014,6.2,mww,125892541179417.14
usc000r9t0,2014,5.7,mww,22387211385683.47
usc000rabr,2014,5.6,mwc,15848931924611.11
usc000rbe3,2014,5.9,mww,44668359215096.53
usc000rccx,2014,5.5,mwc,11220184543019.652
ak01479djus2,2014,5.8,mw,31622776601683.793
usc000rcf1,2014,5.5,mwc,11220184543019.652
usc000rche,2014,5.5,mww,11220184543019.652
usc000rf9i,2014,5.8,mww,31622776601683.793
usc000rff2,2014,5.6,mww,15848931924611.11
usc000rfh2,2014,6.5,mww,354813389233576.06
usc000rfj5,2014,5.5,mww,11220184543019.652
usc000rfu7,2014,5.5,mww,11220184543019.652
usc000rfv0,2014,5.6,mww,15848931924611.11
usc000rfye,2014,5.7,mww,22387211385683.47
ak0147odwe1b,2014,5.7,mw,22387211385683.47
usb000rgrw,2014,5.7,mww,22387211385683.47
usb000rgsn,2014,6.2,mww,125892541179417.14
usb000rh54,2014,5.8,mww,31622776601683.793
usc000rj14,2014,5.6,mww,15848931924611.11
usc000rj2s,2014,5.8,mww,31622776601683.793
usc000rkg5,2014,6.9,mww,1412537544622761.2
usc000rkga,2014,6.5,mwc,354813389233576.06
usc000rkhj,2014,6.7,mwc,707945784384140.2
usc000rki5,2014,7.9,mww,4.466835921509653e+16
usc000rkvn,2014,6.3,mwb,177827941003892.28
usc000rkzn,2014,5.7,mwb,22387211385683.47
usc000rnfx,2014,6.2,mww,125892541179417.14
usc000rngj,2014,6.9,mww,1412537544622761.2
usc000rnju,2014,5.8,mwb,31622776601683.793
usc000rnjw,2014,6.0,mwb,63095734448019.43
usc000rnk7,2014,6.4,mww,251188643150959.25
usc000rnku,2014,6.7,mww,707945784384140.2
usc000rnlc,2014,5.9,mww,44668359215096.53
usb000rz1n,2014,5.6,mww,15848931924611.11
usc000rnx0,2014,6.2,mww,125892541179417.14
usb000rvum,2014,5.6,mwc,15848931924611.11
usc000rpfu,2014,6.0,mww,63095734448019.43
usc000rpu4,2014,5.7,mww,22387211385683.47
usc000rpw8,2014,5.8,mww,31622776601683.793
usc000rqae,2014,5.7,mww,22387211385683.47
usc000rqbg,2014,6.3,mww,177827941003892.28
usc000rqgl,2014,5.5,mww,11220184543019.652
usc000rqgz,2014,6.5,mww,354813389233576.06
usc000rqix,2014,5.7,mww,22387211385683.47
usc000rqs7,2014,6.0,mww,63095734448019.43
usc000rr1y,2014,5.8,mww,31622776601683.793
usc000rr6a,2014,6.9,mww,1412537544622761.2
usc000rrl0,2014,5.5,mwb,11220184543019.652
usc000rrmg,2014,6.2,mww,125892541179417.14
usb000rrb8,2014,5.8,mww,31622776601683.793
usb000rs50,2014,6.5,mww,354813389233576.06
usb000rsej,2014,5.6,mww,15848931924611.11
usb000rsf0,2014,5.6,mww,15848931924611.11
usb000rsns,2014,5.8,mww,31622776601683.793
usb000rsnz,2014,5.5,mww,11220184543019.652
usb000rsqi,2014,5.5,mww,11220184543019.652
usb000rsr5,2014,6.3,mww,177827941003892.28
usb000rt2u,2014,5.8,mww,31622776601683.793
usb000rt3b,2014,5.7,mww,22387211385683.47
usb000rt5g,2014,5.6,mww,15848931924611.11
usb000rtp6,2014,6.0,mww,63095734448019.43
usb000rujq,2014,6.2,mww,125892541179417.14
usb000ruks,2014,6.0,mww,63095734448019.43
usb000ruu6,2014,6.2,mww,125892541179417.14
usb000ruzk,2014,6.9,mww,1412537544622761.2
usb000rwqe,2014,5.6,mww,15848931924611.11
ak0149guzic1,2014,6.0,mw,63095734448019.43
usb000rxjy,2014,5.8,mwc,31622776601683.793
usb000rxni,2014,6.0,mww,63095734448019.43
usb000rxuc,2014,5.6,mww,15848931924611.11
usb000ry5u,2014,5.6,mww,15848931924611.11
usb000ry8m,2014,6.3,mww,177827941003892.28
usb000ry9u,2014,6.0,mww,63095734448019.43
usb000ryg1,2014,5.5,mwb,11220184543019.652
usb000rykv,2014,5.9,mww,44668359215096.53
usb000ryuh,2014,5.8,mww,31622776601683.793
usb000rz1p,2014,5.5,mww,11220184543019.652
usb000rzg0,2014,5.5,mwb,11220184543019.652
usb000rzgn,2014,5.6,mwb,15848931924611.11
usb000rzki,2014,6.9,mww,1412537544622761.2
usb000rzlc,2014,5.7,mww,22387211385683.47
usb000rzmg,2014,6.2,mww,125892541179417.14
usb000s0r6,2014,6.2,mww,125892541179417.14
usb000s1nc,2014,6.1,mww,89125093813374.4
usb000s1pi,2014,5.6,mwb,15848931924611.11
usb000s1qs,2014,5.5,mww,11220184543019.652
usb000s1tp,2014,5.5,mwc,11220184543019.652
usb000s1vq,2014,5.5,mww,11220184543019.652
usb000s29m,2014,5.6,mww,15848931924611.11
usb000s2b1,2014,5.6,mww,15848931924611.11
usb000s3np,2014,6.2,mww,125892541179417.14
usb000s3ph,2014,5.6,mwb,15848931924611.11
usb000s3t7,2014,6.0,mww,63095734448019.43
usb000s4if,2014,5.6,mwb,15848931924611.11
usb000s4pb,2014,5.5,mwb,11220184543019.652
usb000s4rb,2014,5.5,mwb,11220184543019.652
usb000s4s2,2014,5.9,mww,44668359215096.53
usb000s5dr,2014,5.5,mwc,11220184543019.652
usb000s5lt,2014,5.6,mww,15848931924611.11
usb000s5rc,2014,6.4,mww,251188643150959.25
nc72282711,2014,6.02,mw,67608297539197.914
usb000s5x1,2014,6.8,mww,1000000000000000.0
usb000s60y,2014,5.5,mww,11220184543019.652
usc000s7ew,2014,5.6,mwb,15848931924611.11
usc000s7i5,2014,5.9,mww,44668359215096.53
usc000s7q8,2014,5.8,mww,31622776601683.793
usc000s7wh,2014,5.8,mww,31622776601683.793
usc000s88k,2014,5.5,mwb,11220184543019.652
usc000s8ny,2014,5.5,mww,11220184543019.652
usc000s97b,2014,5.8,mww,31622776601683.793
usc000s97i,2014,5.5,mwc,11220184543019.652
usc000s98u,2014,5.7,mww,22387211385683.47
usc000s9q5,2014,5.9,mww,44668359215096.53
usc000s9v5,2014,6.0,mww,63095734448019.43
usb000s9jn,2014,5.8,mww,31622776601683.793
usb000s9vv,2014,6.1,mww,89125093813374.4
usb000s9wc,2014,5.9,mww,44668359215096.53
usb000sa0z,2014,6.2,mww,125892541179417.14
usb000sa3x,2014,5.5,mww,11220184543019.652
usb000say6,2014,6.2,mww,125892541179417.14
usb000sayt,2014,5.9,mww,44668359215096.53
usb000scfz,2014,5.5,mww,11220184543019.652
usb000scuj,2014,5.5,mww,11220184543019.652
usb000scur,2014,5.5,mww,11220184543019.652
usb000sdcr,2014,6.7,mww,707945784384140.2
usb000sdtr,2014,5.5,mwb,11220184543019.652
usb000sesb,2014,5.5,mww,11220184543019.652
usb000seya,2014,5.7,mww,22387211385683.47
usb000sf9a,2014,5.5,mwc,11220184543019.652
usb000sfj5,2014,6.2,mww,125892541179417.14
usb000sftz,2014,6.1,mww,89125093813374.4
usb000sg5e,2014,5.5,mwc,11220184543019.652
usb000sgu3,2014,5.7,mwc,22387211385683.47
usb000sh06,2014,5.6,mww,15848931924611.11
usb000shed,2014,5.5,mwb,11220184543019.652
usb000shif,2014,5.5,mwb,11220184543019.652
usb000shl2,2014,6.0,mww,63095734448019.43
usb000si49,2014,5.7,mww,22387211385683.47
usb000sicw,2014,5.5,mww,11220184543019.652
usb000sif9,2014,5.5,mwb,11220184543019.652
usb000sitc,2014,5.6,mww,15848931924611.11
usb000siwy,2014,5.5,mww,11220184543019.652
usb000sj6k,2014,5.7,mww,22387211385683.47
usb000sjhk,2014,5.5,mww,11220184543019.652
usb000sjim,2014,6.1,mww,89125093813374.4
usb000sjt0,2014,6.1,mww,89125093813374.4
usb000sjt5,2014,5.6,mwc,15848931924611.11
usb000sk6k,2014,7.0,mww,1995262314968882.8
usb000sk6q,2014,6.6,mww,501187233627271.44
usb000sk7e,2014,5.7,mwc,22387211385683.47
usb000skff,2014,5.7,mww,22387211385683.47
usb000skjd,2014,5.6,mww,15848931924611.11
usb000skys,2014,6.1,mww,89125093813374.4
usb000sl3m,2014,5.5,mww,11220184543019.652
usb000sl82,2014,5.6,mww,15848931924611.11
usb000slgy,2014,5.8,mww,31622776601683.793
usb000slwn,2014,7.3,mww,5623413251903491.0
usb000smcv,2014,5.5,mww,11220184543019.652
usb000smff,2014,5.7,mww,22387211385683.47
usb000smn6,2014,5.5,mww,11220184543019.652
usb000sp1f,2014,5.8,mww,31622776601683.793
usb000sp4a,2014,5.7,mwb,22387211385683.47
usb000sp80,2014,5.6,mwb,15848931924611.11
usb000spms,2014,5.6,mwb,15848931924611.11
usb000spn6,2014,5.8,mww,31622776601683.793
usb000sqqu,2014,5.7,mww,22387211385683.47
usb000squk,2014,5.5,mwc,11220184543019.652
usb000sr1a,2014,6.0,mww,63095734448019.43
usb000srnq,2014,5.7,mww,22387211385683.47
usc000stbk,2014,5.8,mww,31622776601683.793
usc000stbw,2014,6.0,mww,63095734448019.43
usc000stdc,2014,7.1,mww,2818382931264449.0
usc000stig,2014,6.0,mww,63095734448019.43
usc000stlj,2014,5.5,mww,11220184543019.652
usc000stlt,2014,6.3,mww,177827941003892.28
usc000sv89,2014,5.5,mww,11220184543019.652
usc000sv94,2014,6.6,mww,501187233627271.44
usc000svzi,2014,5.9,mww,44668359215096.53
usc000svzn,2014,5.6,mww,15848931924611.11
usc000sw4e,2014,5.7,mww,22387211385683.47
usc000swj4,2014,5.5,mwb,11220184543019.652
usc000swwj,2014,6.0,mww,63095734448019.43
usc000swx1,2014,5.5,mwb,11220184543019.652
usc000sxh8,2014,7.1,mww,2818382931264449.0
usc000sxhm,2014,5.9,mww,44668359215096.53
usc000sxkt,2014,5.5,mww,11220184543019.652
usc000sxye,2014,6.7,mww,707945784384140.2
usc000sy0a,2014,5.8,mww,31622776601683.793
usc000sy39,2014,5.5,mwc,11220184543019.652
usc000sy62,2014,6.1,mww,89125093813374.4
usc000syca,2014,5.6,mww,15848931924611.11
usc000sycq,2014,5.8,mww,31622776601683.793
usb000sy4s,2014,5.6,mww,15848931924611.11
usb000sybr,2014,5.6,mwb,15848931924611.11
usb000syg3,2014,5.8,mww,31622776601683.793
usb000syhz,2014,6.5,mww,354813389233576.06
usb000syy0,2014,5.9,mww,44668359215096.53
usb000syza,2014,6.2,mww,125892541179417.14
usb000sz38,2014,5.6,mww,15848931924611.11
usb000sznl,2014,5.6,mww,15848931924611.11
usb000szw2,2014,5.6,mwb,15848931924611.11
usb000t08w,2014,6.8,mww,1000000000000000.0
usb000t15u,2014,5.6,mww,15848931924611.11
usb000t18g,2014,5.8,mww,31622776601683.793
usb000t1j2,2014,5.7,mww,22387211385683.47
usb000t20t,2014,6.6,mww,501187233627271.44
usb000t2cn,2014,5.5,mwb,11220184543019.652
usc000t440,2014,5.6,mww,15848931924611.11
usc000t48q,2014,5.6,mww,15848931924611.11
usc000t49v,2014,6.0,mww,63095734448019.43
usc000t4bd,2014,6.0,mww,63095734448019.43
usc000t4cz,2014,6.6,mww,501187233627271.44
usc000t4dj,2014,5.6,mwc,15848931924611.11
usc000t4ep,2014,5.9,mww,44668359215096.53
usc000t4gc,2014,6.1,mww,89125093813374.4
usc000t4iq,2014,6.6,mww,501187233627271.44
usc000t4qz,2014,5.7,mww,22387211385683.47
usc000t5bu,2014,6.1,mww,89125093813374.4
usc000t5jn,2014,5.5,mwb,11220184543019.652
usc000t652,2014,5.8,mww,31622776601683.793
usc000t7kd,2014,5.9,mww,44668359215096.53
usc000t7za,2014,5.5,mww,11220184543019.652
